 x,y,c (mol/m^3)
-34,-94,1.00E-04
-33,-94,1.00E-04
-32,-94,1.00E-04
-31,-94,1.00E-04
-30,-94,1.00E-04
-29,-94,1.00E-04
-28,-94,1.00E-04
-27,-94,1.00E-04
-26,-94,1.00E-04
-25,-94,1.00E-04
-24,-94,1.00E-04
-23,-94,1.00E-04
-22,-94,1.00E-04
-21,-94,1.00E-04
-20,-94,1.00E-04
-19,-94,1.00E-04
-18,-94,1.00E-04
-17,-94,1.00E-04
-16,-94,1.00E-04
-15,-94,1.00E-04
-14,-94,1.00E-04
-13,-94,1.00E-04
-12,-94,1.00E-04
-11,-94,1.00E-04
-10,-94,1.00E-04
-9,-94,1.00E-04
-8,-94,1.00E-04
-7,-94,1.00E-04
-6,-94,1.00E-04
-5,-94,1.00E-04
-4,-94,1.00E-04
-3,-94,1.00E-04
-2,-94,1.00E-04
-1,-94,1.00E-04
0,-94,1.00E-04
1,-94,1.00E-04
2,-94,1.00E-04
3,-94,1.00E-04
4,-94,1.00E-04
5,-94,1.00E-04
6,-94,1.00E-04
7,-94,1.00E-04
8,-94,1.00E-04
9,-94,1.00E-04
10,-94,1.00E-04
11,-94,1.00E-04
12,-94,1.00E-04
13,-94,1.00E-04
14,-94,1.00E-04
15,-94,1.00E-04
16,-94,1.00E-04
17,-94,1.00E-04
18,-94,1.00E-04
19,-94,1.00E-04
20,-94,1.00E-04
21,-94,1.00E-04
22,-94,1.00E-04
23,-94,1.00E-04
24,-94,1.00E-04
25,-94,1.00E-04
26,-94,1.00E-04
27,-94,1.00E-04
28,-94,1.00E-04
29,-94,1.00E-04
30,-94,1.00E-04
31,-94,1.00E-04
32,-94,1.00E-04
33,-94,1.00E-04
34,-94,1.00E-04
35,-94,1.00E-04
36,-94,1.00E-04
37,-94,1.00E-04
38,-94,1.00E-04
39,-94,1.00E-04
40,-94,1.00E-04
41,-94,1.00E-04
42,-94,1.00E-04
43,-94,1.00E-04
44,-94,1.00E-04
45,-94,1.00E-04
46,-94,1.00E-04
47,-94,1.00E-04
48,-94,1.00E-04
49,-94,1.00E-04
50,-94,1.00E-04
51,-94,1.00E-04
52,-94,1.00E-04
53,-94,1.00E-04
54,-94,1.00E-04
55,-94,1.00E-04
56,-94,1.00E-04
57,-94,1.00E-04
58,-94,1.00E-04
59,-94,1.00E-04
60,-94,1.00E-04
61,-94,1.00E-04
62,-94,1.00E-04
63,-94,1.00E-04
64,-94,1.00E-04
65,-94,1.00E-04
66,-94,1.00E-04
67,-94,1.00E-04
68,-94,1.00E-04
69,-94,1.00E-04
70,-94,1.00E-04
71,-94,1.00E-04
72,-94,1.00E-04
73,-94,1.00E-04
74,-94,1.00E-04
75,-94,1.00E-04
76,-94,1.00E-04
77,-94,1.00E-04
78,-94,1.00E-04
79,-94,1.00E-04
80,-94,1.00E-04
81,-94,1.00E-04
82,-94,1.00E-04
83,-94,1.00E-04
84,-94,1.00E-04
85,-94,1.00E-04
86,-94,1.00E-04
87,-94,1.00E-04
88,-94,1.00E-04
89,-94,1.00E-04
90,-94,1.00E-04
91,-94,1.00E-04
92,-94,1.00E-04
93,-94,1.00E-04
94,-94,1.00E-04
95,-94,1.00E-04
96,-94,1.00E-04
97,-94,1.00E-04
98,-94,1.00E-04
99,-94,1.00E-04
100,-94,1.00E-04
101,-94,1.00E-04
102,-94,1.00E-04
103,-94,1.00E-04
104,-94,1.00E-04
105,-94,1.00E-04
106,-94,1.00E-04
107,-94,1.00E-04
108,-94,1.00E-04
109,-94,1.00E-04
110,-94,1.00E-04
111,-94,1.00E-04
112,-94,1.00E-04
113,-94,1.00E-04
114,-94,1.00E-04
115,-94,1.00E-04
-115,-93,1.00E-04
-114,-93,1.00E-04
-113,-93,1.00E-04
-112,-93,1.00E-04
-111,-93,1.00E-04
-110,-93,1.00E-04
-109,-93,1.00E-04
-108,-93,1.00E-04
-107,-93,1.00E-04
-106,-93,1.00E-04
-105,-93,1.00E-04
-104,-93,1.00E-04
-103,-93,1.00E-04
-102,-93,1.00E-04
-101,-93,1.00E-04
-100,-93,1.00E-04
-99,-93,1.00E-04
-98,-93,1.00E-04
-97,-93,1.00E-04
-96,-93,1.00E-04
-95,-93,1.00E-04
-94,-93,1.00E-04
-93,-93,1.00E-04
-92,-93,1.00E-04
-91,-93,1.00E-04
-90,-93,1.00E-04
-89,-93,1.00E-04
-88,-93,1.00E-04
-87,-93,1.00E-04
-86,-93,1.00E-04
-85,-93,1.00E-04
-84,-93,1.00E-04
-83,-93,1.00E-04
-82,-93,1.00E-04
-81,-93,1.00E-04
-80,-93,1.00E-04
-79,-93,1.00E-04
-78,-93,1.00E-04
-77,-93,1.00E-04
-76,-93,1.00E-04
-75,-93,1.00E-04
-74,-93,1.00E-04
-73,-93,1.00E-04
-72,-93,1.00E-04
-71,-93,1.00E-04
-70,-93,1.00E-04
-69,-93,1.00E-04
-68,-93,1.00E-04
-67,-93,1.00E-04
-66,-93,1.00E-04
-65,-93,1.00E-04
-64,-93,1.00E-04
-63,-93,1.00E-04
-62,-93,1.00E-04
-61,-93,1.00E-04
-60,-93,1.00E-04
-59,-93,1.00E-04
-58,-93,1.00E-04
-57,-93,1.00E-04
-56,-93,1.00E-04
-55,-93,1.00E-04
-54,-93,1.00E-04
-53,-93,1.00E-04
-52,-93,1.00E-04
-51,-93,1.00E-04
-50,-93,1.00E-04
-49,-93,1.00E-04
-48,-93,1.00E-04
-47,-93,1.00E-04
-46,-93,1.00E-04
-45,-93,1.00E-04
-44,-93,1.00E-04
-43,-93,1.00E-04
-42,-93,1.00E-04
-41,-93,1.00E-04
-40,-93,1.00E-04
-39,-93,1.00E-04
-38,-93,1.00E-04
-37,-93,1.00E-04
-36,-93,1.00E-04
-35,-93,1.00E-04
-34,-93,1.00E-04
-33,-93,1.00E-04
-32,-93,1.00E-04
-31,-93,1.00E-04
-30,-93,1.00E-04
-29,-93,1.00E-04
-28,-93,1.00E-04
-27,-93,1.00E-04
-26,-93,1.00E-04
-25,-93,1.00E-04
-24,-93,1.00E-04
-23,-93,1.00E-04
-22,-93,1.00E-04
-21,-93,1.00E-04
-20,-93,1.00E-04
-19,-93,1.00E-04
-18,-93,1.00E-04
-17,-93,1.00E-04
-16,-93,1.00E-04
-15,-93,9.99E-05
-14,-93,9.99E-05
-13,-93,9.99E-05
-12,-93,1.00E-04
-11,-93,1.00E-04
-10,-93,1.00E-04
-9,-93,1.00E-04
-8,-93,1.00E-04
-7,-93,1.00E-04
-6,-93,1.00E-04
-5,-93,1.00E-04
-4,-93,1.00E-04
-3,-93,1.00E-04
-2,-93,1.00E-04
-1,-93,1.00E-04
0,-93,1.00E-04
1,-93,1.00E-04
2,-93,1.00E-04
3,-93,1.00E-04
4,-93,1.00E-04
5,-93,1.00E-04
6,-93,1.00E-04
7,-93,1.00E-04
8,-93,1.00E-04
9,-93,1.00E-04
10,-93,1.00E-04
11,-93,1.00E-04
12,-93,1.00E-04
13,-93,1.00E-04
14,-93,1.00E-04
15,-93,1.00E-04
16,-93,1.00E-04
17,-93,1.00E-04
18,-93,1.00E-04
19,-93,1.00E-04
20,-93,1.00E-04
21,-93,1.00E-04
22,-93,1.00E-04
23,-93,1.00E-04
24,-93,1.00E-04
25,-93,1.00E-04
26,-93,1.00E-04
27,-93,1.00E-04
28,-93,1.00E-04
29,-93,1.00E-04
30,-93,1.00E-04
31,-93,1.00E-04
32,-93,1.00E-04
33,-93,1.00E-04
34,-93,1.00E-04
35,-93,1.00E-04
36,-93,1.00E-04
37,-93,1.00E-04
38,-93,1.00E-04
39,-93,1.00E-04
40,-93,1.00E-04
41,-93,1.00E-04
42,-93,1.00E-04
43,-93,1.00E-04
44,-93,1.00E-04
45,-93,1.00E-04
46,-93,1.00E-04
47,-93,1.00E-04
48,-93,1.00E-04
49,-93,1.00E-04
50,-93,1.00E-04
51,-93,1.00E-04
52,-93,1.00E-04
53,-93,1.00E-04
54,-93,1.00E-04
55,-93,1.00E-04
56,-93,1.00E-04
57,-93,1.00E-04
58,-93,1.00E-04
59,-93,1.00E-04
60,-93,1.00E-04
61,-93,1.00E-04
62,-93,1.00E-04
63,-93,1.00E-04
64,-93,1.00E-04
65,-93,1.00E-04
66,-93,1.00E-04
67,-93,1.00E-04
68,-93,1.00E-04
69,-93,1.00E-04
70,-93,1.00E-04
71,-93,1.00E-04
72,-93,1.00E-04
73,-93,1.00E-04
74,-93,1.00E-04
75,-93,1.00E-04
76,-93,1.00E-04
77,-93,1.00E-04
78,-93,1.00E-04
79,-93,1.00E-04
80,-93,1.00E-04
81,-93,1.00E-04
82,-93,1.00E-04
83,-93,1.00E-04
84,-93,1.00E-04
85,-93,1.00E-04
86,-93,1.00E-04
87,-93,1.00E-04
88,-93,1.00E-04
89,-93,1.00E-04
90,-93,1.00E-04
91,-93,1.00E-04
92,-93,1.00E-04
93,-93,1.00E-04
94,-93,1.00E-04
95,-93,1.00E-04
96,-93,1.00E-04
97,-93,1.00E-04
98,-93,1.00E-04
99,-93,1.00E-04
100,-93,1.00E-04
101,-93,1.00E-04
102,-93,1.00E-04
103,-93,1.00E-04
104,-93,1.00E-04
105,-93,1.00E-04
106,-93,1.00E-04
107,-93,1.00E-04
108,-93,1.00E-04
109,-93,1.00E-04
110,-93,1.00E-04
111,-93,1.00E-04
112,-93,1.00E-04
113,-93,1.00E-04
114,-93,1.00E-04
115,-93,1.00E-04
-115,-92,1.00E-04
-114,-92,1.00E-04
-113,-92,1.00E-04
-112,-92,1.00E-04
-111,-92,1.00E-04
-110,-92,1.00E-04
-109,-92,1.00E-04
-108,-92,1.00E-04
-107,-92,1.00E-04
-106,-92,1.00E-04
-105,-92,1.00E-04
-104,-92,1.00E-04
-103,-92,1.00E-04
-102,-92,1.00E-04
-101,-92,1.00E-04
-100,-92,1.00E-04
-99,-92,1.00E-04
-98,-92,1.00E-04
-97,-92,1.00E-04
-96,-92,1.00E-04
-95,-92,1.00E-04
-94,-92,1.00E-04
-93,-92,1.00E-04
-92,-92,1.00E-04
-91,-92,1.00E-04
-90,-92,1.00E-04
-89,-92,1.00E-04
-88,-92,1.00E-04
-87,-92,1.00E-04
-86,-92,1.00E-04
-85,-92,1.00E-04
-84,-92,1.00E-04
-83,-92,1.00E-04
-82,-92,1.00E-04
-81,-92,1.00E-04
-80,-92,1.00E-04
-79,-92,1.00E-04
-78,-92,1.00E-04
-77,-92,1.00E-04
-76,-92,1.00E-04
-75,-92,1.00E-04
-74,-92,1.00E-04
-73,-92,1.00E-04
-72,-92,1.00E-04
-71,-92,1.00E-04
-70,-92,1.00E-04
-69,-92,1.00E-04
-68,-92,1.00E-04
-67,-92,1.00E-04
-66,-92,1.00E-04
-65,-92,1.00E-04
-64,-92,1.00E-04
-63,-92,1.00E-04
-62,-92,1.00E-04
-61,-92,1.00E-04
-60,-92,1.00E-04
-59,-92,1.00E-04
-58,-92,1.00E-04
-57,-92,1.00E-04
-56,-92,1.00E-04
-55,-92,1.00E-04
-54,-92,1.00E-04
-53,-92,1.00E-04
-52,-92,1.00E-04
-51,-92,1.00E-04
-50,-92,1.00E-04
-49,-92,1.00E-04
-48,-92,1.00E-04
-47,-92,1.00E-04
-46,-92,1.00E-04
-45,-92,1.00E-04
-44,-92,1.00E-04
-43,-92,1.00E-04
-42,-92,1.00E-04
-41,-92,1.00E-04
-40,-92,1.00E-04
-39,-92,1.00E-04
-38,-92,1.00E-04
-37,-92,1.00E-04
-36,-92,1.00E-04
-35,-92,1.00E-04
-34,-92,1.00E-04
-33,-92,1.00E-04
-32,-92,1.00E-04
-31,-92,1.00E-04
-30,-92,1.00E-04
-29,-92,1.00E-04
-28,-92,1.00E-04
-27,-92,1.00E-04
-26,-92,1.00E-04
-25,-92,1.00E-04
-24,-92,1.00E-04
-23,-92,1.00E-04
-22,-92,1.00E-04
-21,-92,1.00E-04
-20,-92,1.00E-04
-19,-92,1.00E-04
-18,-92,1.00E-04
-17,-92,1.00E-04
-16,-92,1.00E-04
-15,-92,9.99E-05
-14,-92,9.99E-05
-13,-92,9.99E-05
-12,-92,1.00E-04
-11,-92,1.00E-04
-10,-92,1.00E-04
-9,-92,1.00E-04
-8,-92,1.00E-04
-7,-92,1.00E-04
-6,-92,1.00E-04
-5,-92,1.00E-04
-4,-92,1.00E-04
-3,-92,1.00E-04
-2,-92,1.00E-04
-1,-92,1.00E-04
0,-92,1.00E-04
1,-92,1.00E-04
2,-92,1.00E-04
3,-92,1.00E-04
4,-92,1.00E-04
5,-92,1.00E-04
6,-92,1.00E-04
7,-92,1.00E-04
8,-92,1.00E-04
9,-92,1.00E-04
10,-92,1.00E-04
11,-92,1.00E-04
12,-92,1.00E-04
13,-92,1.00E-04
14,-92,1.00E-04
15,-92,1.00E-04
16,-92,1.00E-04
17,-92,1.00E-04
18,-92,1.00E-04
19,-92,1.00E-04
20,-92,1.00E-04
21,-92,1.00E-04
22,-92,1.00E-04
23,-92,1.00E-04
24,-92,1.00E-04
25,-92,1.00E-04
26,-92,1.00E-04
27,-92,1.00E-04
28,-92,1.00E-04
29,-92,1.00E-04
30,-92,1.00E-04
31,-92,1.00E-04
32,-92,1.00E-04
33,-92,1.00E-04
34,-92,1.00E-04
35,-92,1.00E-04
36,-92,1.00E-04
37,-92,1.00E-04
38,-92,1.00E-04
39,-92,1.00E-04
40,-92,1.00E-04
41,-92,1.00E-04
42,-92,1.00E-04
43,-92,1.00E-04
44,-92,1.00E-04
45,-92,1.00E-04
46,-92,1.00E-04
47,-92,1.00E-04
48,-92,1.00E-04
49,-92,1.00E-04
50,-92,1.00E-04
51,-92,1.00E-04
52,-92,1.00E-04
53,-92,1.00E-04
54,-92,1.00E-04
55,-92,1.00E-04
56,-92,1.00E-04
57,-92,1.00E-04
58,-92,1.00E-04
59,-92,1.00E-04
60,-92,1.00E-04
61,-92,1.00E-04
62,-92,1.00E-04
63,-92,1.00E-04
64,-92,1.00E-04
65,-92,1.00E-04
66,-92,1.00E-04
67,-92,1.00E-04
68,-92,1.00E-04
69,-92,1.00E-04
70,-92,1.00E-04
71,-92,1.00E-04
72,-92,1.00E-04
73,-92,1.00E-04
74,-92,1.00E-04
75,-92,1.00E-04
76,-92,1.00E-04
77,-92,1.00E-04
78,-92,1.00E-04
79,-92,1.00E-04
80,-92,1.00E-04
81,-92,1.00E-04
82,-92,1.00E-04
83,-92,1.00E-04
84,-92,1.00E-04
85,-92,1.00E-04
86,-92,1.00E-04
87,-92,1.00E-04
88,-92,1.00E-04
89,-92,1.00E-04
90,-92,1.00E-04
91,-92,1.00E-04
92,-92,1.00E-04
93,-92,1.00E-04
94,-92,1.00E-04
95,-92,1.00E-04
96,-92,1.00E-04
97,-92,1.00E-04
98,-92,1.00E-04
99,-92,1.00E-04
100,-92,1.00E-04
101,-92,1.00E-04
102,-92,1.00E-04
103,-92,1.00E-04
104,-92,1.00E-04
105,-92,1.00E-04
106,-92,1.00E-04
107,-92,1.00E-04
108,-92,1.00E-04
109,-92,1.00E-04
110,-92,1.00E-04
111,-92,1.00E-04
112,-92,1.00E-04
113,-92,1.00E-04
114,-92,1.00E-04
115,-92,1.00E-04
-115,-91,1.00E-04
-114,-91,1.00E-04
-113,-91,1.00E-04
-112,-91,1.00E-04
-111,-91,1.00E-04
-110,-91,1.00E-04
-109,-91,1.00E-04
-108,-91,1.00E-04
-107,-91,1.00E-04
-106,-91,1.00E-04
-105,-91,1.00E-04
-104,-91,1.00E-04
-103,-91,1.00E-04
-102,-91,1.00E-04
-101,-91,1.00E-04
-100,-91,1.00E-04
-99,-91,1.00E-04
-98,-91,1.00E-04
-97,-91,1.00E-04
-96,-91,1.00E-04
-95,-91,1.00E-04
-94,-91,1.00E-04
-93,-91,1.00E-04
-92,-91,1.00E-04
-91,-91,1.00E-04
-90,-91,1.00E-04
-89,-91,1.00E-04
-88,-91,1.00E-04
-87,-91,1.00E-04
-86,-91,1.00E-04
-85,-91,1.00E-04
-84,-91,1.00E-04
-83,-91,1.00E-04
-82,-91,1.00E-04
-81,-91,1.00E-04
-80,-91,1.00E-04
-79,-91,1.00E-04
-78,-91,1.00E-04
-77,-91,1.00E-04
-76,-91,1.00E-04
-75,-91,1.00E-04
-74,-91,1.00E-04
-73,-91,1.00E-04
-72,-91,1.00E-04
-71,-91,1.00E-04
-70,-91,1.00E-04
-69,-91,1.00E-04
-68,-91,1.00E-04
-67,-91,1.00E-04
-66,-91,1.00E-04
-65,-91,1.00E-04
-64,-91,1.00E-04
-63,-91,1.00E-04
-62,-91,1.00E-04
-61,-91,1.00E-04
-60,-91,1.00E-04
-59,-91,1.00E-04
-58,-91,1.00E-04
-57,-91,1.00E-04
-56,-91,1.00E-04
-55,-91,1.00E-04
-54,-91,1.00E-04
-53,-91,1.00E-04
-52,-91,1.00E-04
-51,-91,1.00E-04
-50,-91,1.00E-04
-49,-91,1.00E-04
-48,-91,1.00E-04
-47,-91,1.00E-04
-46,-91,1.00E-04
-45,-91,1.00E-04
-44,-91,1.00E-04
-43,-91,1.00E-04
-42,-91,1.00E-04
-41,-91,1.00E-04
-40,-91,1.00E-04
-39,-91,1.00E-04
-38,-91,1.00E-04
-37,-91,1.00E-04
-36,-91,1.00E-04
-35,-91,1.00E-04
-34,-91,1.00E-04
-33,-91,1.00E-04
-32,-91,1.00E-04
-31,-91,1.00E-04
-30,-91,1.00E-04
-29,-91,1.00E-04
-28,-91,1.00E-04
-27,-91,1.00E-04
-26,-91,1.00E-04
-25,-91,1.00E-04
-24,-91,1.00E-04
-23,-91,1.00E-04
-22,-91,1.00E-04
-21,-91,1.00E-04
-20,-91,1.00E-04
-19,-91,1.00E-04
-18,-91,1.00E-04
-17,-91,1.00E-04
-16,-91,9.99E-05
-15,-91,9.99E-05
-14,-91,1.00E-04
-13,-91,1.00E-04
-12,-91,1.00E-04
-11,-91,1.00E-04
-10,-91,1.00E-04
-9,-91,1.00E-04
-8,-91,1.00E-04
-7,-91,1.00E-04
-6,-91,1.00E-04
-5,-91,1.00E-04
-4,-91,1.00E-04
-3,-91,1.00E-04
-2,-91,1.00E-04
-1,-91,1.00E-04
0,-91,1.00E-04
1,-91,1.00E-04
2,-91,1.00E-04
3,-91,1.00E-04
4,-91,1.00E-04
5,-91,1.00E-04
6,-91,1.00E-04
7,-91,1.00E-04
8,-91,1.00E-04
9,-91,1.00E-04
10,-91,1.00E-04
11,-91,1.00E-04
12,-91,1.00E-04
13,-91,1.00E-04
14,-91,1.00E-04
15,-91,1.00E-04
16,-91,1.00E-04
17,-91,1.00E-04
18,-91,1.00E-04
19,-91,1.00E-04
20,-91,1.00E-04
21,-91,1.00E-04
22,-91,1.00E-04
23,-91,1.00E-04
24,-91,1.00E-04
25,-91,1.00E-04
26,-91,1.00E-04
27,-91,1.00E-04
28,-91,1.00E-04
29,-91,1.00E-04
30,-91,1.00E-04
31,-91,1.00E-04
32,-91,1.00E-04
33,-91,1.00E-04
34,-91,1.00E-04
35,-91,1.00E-04
36,-91,1.00E-04
37,-91,1.00E-04
38,-91,1.00E-04
39,-91,1.00E-04
40,-91,1.00E-04
41,-91,1.00E-04
42,-91,1.00E-04
43,-91,1.00E-04
44,-91,1.00E-04
45,-91,1.00E-04
46,-91,1.00E-04
47,-91,1.00E-04
48,-91,1.00E-04
49,-91,1.00E-04
50,-91,1.00E-04
51,-91,1.00E-04
52,-91,1.00E-04
53,-91,1.00E-04
54,-91,1.00E-04
55,-91,1.00E-04
56,-91,1.00E-04
57,-91,1.00E-04
58,-91,1.00E-04
59,-91,1.00E-04
60,-91,1.00E-04
61,-91,1.00E-04
62,-91,1.00E-04
63,-91,1.00E-04
64,-91,1.00E-04
65,-91,1.00E-04
66,-91,1.00E-04
67,-91,1.00E-04
68,-91,1.00E-04
69,-91,1.00E-04
70,-91,1.00E-04
71,-91,1.00E-04
72,-91,1.00E-04
73,-91,1.00E-04
74,-91,1.00E-04
75,-91,1.00E-04
76,-91,1.00E-04
77,-91,1.00E-04
78,-91,1.00E-04
79,-91,1.00E-04
80,-91,1.00E-04
81,-91,1.00E-04
82,-91,1.00E-04
83,-91,1.00E-04
84,-91,1.00E-04
85,-91,1.00E-04
86,-91,1.00E-04
87,-91,1.00E-04
88,-91,1.00E-04
89,-91,1.00E-04
90,-91,1.00E-04
91,-91,1.00E-04
92,-91,1.00E-04
93,-91,1.00E-04
94,-91,1.00E-04
95,-91,1.00E-04
96,-91,1.00E-04
97,-91,1.00E-04
98,-91,1.00E-04
99,-91,1.00E-04
100,-91,1.00E-04
101,-91,1.00E-04
102,-91,1.00E-04
103,-91,1.00E-04
104,-91,1.00E-04
105,-91,1.00E-04
106,-91,1.00E-04
107,-91,1.00E-04
108,-91,1.00E-04
109,-91,1.00E-04
110,-91,1.00E-04
111,-91,1.00E-04
112,-91,1.00E-04
113,-91,1.00E-04
114,-91,1.00E-04
115,-91,1.00E-04
-115,-90,1.00E-04
-114,-90,1.00E-04
-113,-90,1.00E-04
-112,-90,1.00E-04
-111,-90,1.00E-04
-110,-90,1.00E-04
-109,-90,1.00E-04
-108,-90,1.00E-04
-107,-90,1.00E-04
-106,-90,1.00E-04
-105,-90,1.00E-04
-104,-90,1.00E-04
-103,-90,1.00E-04
-102,-90,1.00E-04
-101,-90,1.00E-04
-100,-90,1.00E-04
-99,-90,1.00E-04
-98,-90,1.00E-04
-97,-90,1.00E-04
-96,-90,1.00E-04
-95,-90,1.00E-04
-94,-90,1.00E-04
-93,-90,1.00E-04
-92,-90,1.00E-04
-91,-90,1.00E-04
-90,-90,1.00E-04
-89,-90,1.00E-04
-88,-90,1.00E-04
-87,-90,1.00E-04
-86,-90,1.00E-04
-85,-90,1.00E-04
-84,-90,1.00E-04
-83,-90,1.00E-04
-82,-90,1.00E-04
-81,-90,1.00E-04
-80,-90,1.00E-04
-79,-90,1.00E-04
-78,-90,1.00E-04
-77,-90,1.00E-04
-76,-90,1.00E-04
-75,-90,1.00E-04
-74,-90,1.00E-04
-73,-90,1.00E-04
-72,-90,1.00E-04
-71,-90,1.00E-04
-70,-90,1.00E-04
-69,-90,1.00E-04
-68,-90,1.00E-04
-67,-90,1.00E-04
-66,-90,1.00E-04
-65,-90,1.00E-04
-64,-90,1.00E-04
-63,-90,1.00E-04
-62,-90,1.00E-04
-61,-90,1.00E-04
-60,-90,1.00E-04
-59,-90,1.00E-04
-58,-90,1.00E-04
-57,-90,1.00E-04
-56,-90,1.00E-04
-55,-90,1.00E-04
-54,-90,1.00E-04
-53,-90,1.00E-04
-52,-90,1.00E-04
-51,-90,1.00E-04
-50,-90,1.00E-04
-49,-90,1.00E-04
-48,-90,1.00E-04
-47,-90,1.00E-04
-46,-90,1.00E-04
-45,-90,1.00E-04
-44,-90,1.00E-04
-43,-90,1.00E-04
-42,-90,1.00E-04
-41,-90,1.00E-04
-40,-90,1.00E-04
-39,-90,1.00E-04
-38,-90,1.00E-04
-37,-90,1.00E-04
-36,-90,1.00E-04
-35,-90,1.00E-04
-34,-90,1.00E-04
-33,-90,1.00E-04
-32,-90,1.00E-04
-31,-90,1.00E-04
-30,-90,1.00E-04
-29,-90,1.00E-04
-28,-90,1.00E-04
-27,-90,1.00E-04
-26,-90,1.00E-04
-25,-90,1.00E-04
-24,-90,1.00E-04
-23,-90,1.00E-04
-22,-90,1.00E-04
-21,-90,1.00E-04
-20,-90,1.00E-04
-19,-90,1.00E-04
-18,-90,1.00E-04
-17,-90,1.00E-04
-16,-90,1.00E-04
-15,-90,1.00E-04
-14,-90,1.00E-04
-13,-90,1.00E-04
-12,-90,1.00E-04
-11,-90,1.00E-04
-10,-90,1.00E-04
-9,-90,1.00E-04
-8,-90,1.00E-04
-7,-90,1.00E-04
-6,-90,1.00E-04
-5,-90,1.00E-04
-4,-90,1.00E-04
-3,-90,1.00E-04
-2,-90,1.00E-04
-1,-90,1.00E-04
0,-90,1.00E-04
1,-90,1.00E-04
2,-90,1.00E-04
3,-90,1.00E-04
4,-90,1.00E-04
5,-90,1.00E-04
6,-90,1.00E-04
7,-90,1.00E-04
8,-90,1.00E-04
9,-90,1.00E-04
10,-90,1.00E-04
11,-90,1.00E-04
12,-90,1.00E-04
13,-90,1.00E-04
14,-90,1.00E-04
15,-90,1.00E-04
16,-90,1.00E-04
17,-90,1.00E-04
18,-90,1.00E-04
19,-90,1.00E-04
20,-90,1.00E-04
21,-90,1.00E-04
22,-90,1.00E-04
23,-90,1.00E-04
24,-90,1.00E-04
25,-90,1.00E-04
26,-90,1.00E-04
27,-90,1.00E-04
28,-90,1.00E-04
29,-90,1.00E-04
30,-90,1.00E-04
31,-90,1.00E-04
32,-90,1.00E-04
33,-90,1.00E-04
34,-90,1.00E-04
35,-90,1.00E-04
36,-90,1.00E-04
37,-90,1.00E-04
38,-90,1.00E-04
39,-90,1.00E-04
40,-90,1.00E-04
41,-90,1.00E-04
42,-90,1.00E-04
43,-90,1.00E-04
44,-90,1.00E-04
45,-90,1.00E-04
46,-90,1.00E-04
47,-90,1.00E-04
48,-90,1.00E-04
49,-90,1.00E-04
50,-90,1.00E-04
51,-90,1.00E-04
52,-90,1.00E-04
53,-90,1.00E-04
54,-90,1.00E-04
55,-90,1.00E-04
56,-90,1.00E-04
57,-90,1.00E-04
58,-90,1.00E-04
59,-90,1.00E-04
60,-90,1.00E-04
61,-90,1.00E-04
62,-90,1.00E-04
63,-90,1.00E-04
64,-90,1.00E-04
65,-90,1.00E-04
66,-90,1.00E-04
67,-90,1.00E-04
68,-90,1.00E-04
69,-90,1.00E-04
70,-90,1.00E-04
71,-90,1.00E-04
72,-90,1.00E-04
73,-90,1.00E-04
74,-90,1.00E-04
75,-90,1.00E-04
76,-90,1.00E-04
77,-90,1.00E-04
78,-90,1.00E-04
79,-90,1.00E-04
80,-90,1.00E-04
81,-90,1.00E-04
82,-90,1.00E-04
83,-90,1.00E-04
84,-90,1.00E-04
85,-90,1.00E-04
86,-90,1.00E-04
87,-90,1.00E-04
88,-90,1.00E-04
89,-90,1.00E-04
90,-90,1.00E-04
91,-90,1.00E-04
92,-90,1.00E-04
93,-90,1.00E-04
94,-90,1.00E-04
95,-90,1.00E-04
96,-90,1.00E-04
97,-90,1.00E-04
98,-90,1.00E-04
99,-90,1.00E-04
100,-90,1.00E-04
101,-90,1.00E-04
102,-90,1.00E-04
103,-90,1.00E-04
104,-90,1.00E-04
105,-90,1.00E-04
106,-90,1.00E-04
107,-90,1.00E-04
108,-90,1.00E-04
109,-90,1.00E-04
110,-90,1.00E-04
111,-90,1.00E-04
112,-90,1.00E-04
113,-90,1.00E-04
114,-90,1.00E-04
115,-90,1.00E-04
-115,-89,1.00E-04
-114,-89,1.00E-04
-113,-89,1.00E-04
-112,-89,1.00E-04
-111,-89,1.00E-04
-110,-89,1.00E-04
-109,-89,1.00E-04
-108,-89,1.00E-04
-107,-89,1.00E-04
-106,-89,1.00E-04
-105,-89,1.00E-04
-104,-89,1.00E-04
-103,-89,1.00E-04
-102,-89,1.00E-04
-101,-89,1.00E-04
-100,-89,1.00E-04
-99,-89,1.00E-04
-98,-89,1.00E-04
-97,-89,1.00E-04
-96,-89,1.00E-04
-95,-89,1.00E-04
-94,-89,1.00E-04
-93,-89,1.00E-04
-92,-89,1.00E-04
-91,-89,1.00E-04
-90,-89,1.00E-04
-89,-89,1.00E-04
-88,-89,1.00E-04
-87,-89,1.00E-04
-86,-89,1.00E-04
-85,-89,1.00E-04
-84,-89,1.00E-04
-83,-89,1.00E-04
-82,-89,1.00E-04
-81,-89,1.00E-04
-80,-89,1.00E-04
-79,-89,1.00E-04
-78,-89,1.00E-04
-77,-89,1.00E-04
-76,-89,1.00E-04
-75,-89,1.00E-04
-74,-89,1.00E-04
-73,-89,1.00E-04
-72,-89,1.00E-04
-71,-89,1.00E-04
-70,-89,1.00E-04
